Début de période;Valeur;Consigne progressive;Consigne;Succès d'optimisation;Tarif;
2016-09-03 20:20:00;283,00;1200,00;1200,00;0,00;1;
2016-09-03 20:30:00;301,00;1200,00;1200,00;0,00;1;
2016-09-03 20:40:00;274,00;1200,00;1200,00;0,00;1;
2016-09-03 20:50:00;315,00;1200,00;1200,00;0,00;1;
2016-09-03 21:00:00;369,00;1200,00;1200,00;0,00;1;
2016-09-03 21:10:00;360,00;1200,00;1200,00;0,00;1;
2016-09-03 21:20:00;283,00;1200,00;1200,00;0,00;1;
2016-09-03 21:30:00;292,00;1200,00;1200,00;0,00;1;
2016-09-03 21:40:00;274,00;1200,00;1200,00;0,00;1;
2016-09-03 21:50:00;270,00;1200,00;1200,00;0,00;1;
2016-09-03 22:00:00;279,00;1200,00;1200,00;0,00;1;
2016-09-03 22:10:00;283,00;1200,00;1200,00;0,00;1;
2016-09-03 22:20:00;265,00;1200,00;1200,00;0,00;1;
2016-09-03 22:30:00;274,00;1600,00;1600,00;0,00;3;
2016-09-03 22:40:00;270,00;1600,00;1600,00;0,00;3;
2016-09-03 22:50:00;265,00;1600,00;1600,00;0,00;3;
2016-09-03 23:00:00;265,00;1600,00;1600,00;0,00;3;
2016-09-03 23:10:00;265,00;1600,00;1600,00;0,00;3;
2016-09-03 23:20:00;265,00;1600,00;1600,00;0,00;3;
2016-09-03 23:30:00;306,00;1600,00;1600,00;0,00;3;
2016-09-03 23:40:00;319,00;1600,00;1600,00;0,00;3;
2016-09-03 23:50:00;315,00;1600,00;1600,00;0,00;3;
2016-09-04 00:00:00;297,00;1600,00;1600,00;0,00;3;
2016-09-04 00:10:00;306,00;1600,00;1600,00;0,00;3;
2016-09-04 00:20:00;279,00;1600,00;1600,00;0,00;3;
2016-09-04 00:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 00:40:00;274,00;1600,00;1600,00;0,00;3;
2016-09-04 00:50:00;265,00;1600,00;1600,00;0,00;3;
2016-09-04 01:00:00;261,00;1600,00;1600,00;0,00;3;
2016-09-04 01:10:00;274,00;1600,00;1600,00;0,00;3;
2016-09-04 01:20:00;265,00;1600,00;1600,00;0,00;3;
2016-09-04 01:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 01:40:00;274,00;1600,00;1600,00;0,00;3;
2016-09-04 01:50:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 02:00:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 02:10:00;279,00;1600,00;1600,00;0,00;3;
2016-09-04 02:20:00;364,00;1600,00;1600,00;0,00;3;
2016-09-04 02:30:00;351,00;1600,00;1600,00;0,00;3;
2016-09-04 02:40:00;315,00;1600,00;1600,00;0,00;3;
2016-09-04 02:50:00;265,00;1600,00;1600,00;0,00;3;
2016-09-04 03:00:00;261,00;1600,00;1600,00;0,00;3;
2016-09-04 03:10:00;265,00;1600,00;1600,00;0,00;3;
2016-09-04 03:20:00;288,00;1600,00;1600,00;0,00;3;
2016-09-04 03:30:00;292,00;1600,00;1600,00;0,00;3;
2016-09-04 03:40:00;283,00;1600,00;1600,00;0,00;3;
2016-09-04 03:50:00;261,00;1600,00;1600,00;0,00;3;
2016-09-04 04:00:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 04:10:00;279,00;1600,00;1600,00;0,00;3;
2016-09-04 04:20:00;279,00;1600,00;1600,00;0,00;3;
2016-09-04 04:30:00;283,00;1600,00;1600,00;0,00;3;
2016-09-04 04:40:00;283,00;1600,00;1600,00;0,00;3;
2016-09-04 04:50:00;265,00;1600,00;1600,00;0,00;3;
2016-09-04 05:00:00;310,00;1600,00;1600,00;0,00;3;
2016-09-04 05:10:00;324,00;1600,00;1600,00;0,00;3;
2016-09-04 05:20:00;324,00;1600,00;1600,00;0,00;3;
2016-09-04 05:30:00;306,00;1600,00;1600,00;0,00;3;
2016-09-04 05:40:00;324,00;1600,00;1600,00;0,00;3;
2016-09-04 05:50:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 06:00:00;256,00;1600,00;1600,00;0,00;3;
2016-09-04 06:10:00;252,00;1600,00;1600,00;0,00;3;
2016-09-04 06:20:00;243,00;1600,00;1600,00;0,00;3;
2016-09-04 06:30:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 06:40:00;256,00;1200,00;1200,00;0,00;1;
2016-09-04 06:50:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 07:00:00;225,00;1200,00;1200,00;0,00;1;
2016-09-04 07:10:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 07:20:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 07:30:00;252,00;1200,00;1200,00;0,00;1;
2016-09-04 07:40:00;279,00;1200,00;1200,00;0,00;1;
2016-09-04 07:50:00;337,00;1200,00;1200,00;0,00;1;
2016-09-04 08:00:00;328,00;1200,00;1200,00;0,00;1;
2016-09-04 08:10:00;283,00;1200,00;1200,00;0,00;1;
2016-09-04 08:20:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 08:30:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 08:40:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 08:50:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 09:00:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 09:10:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 09:20:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 09:30:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 09:40:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 09:50:00;256,00;1200,00;1200,00;0,00;1;
2016-09-04 10:00:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 10:10:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 10:20:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 10:30:00;306,00;1200,00;1200,00;0,00;1;
2016-09-04 10:40:00;292,00;1200,00;1200,00;0,00;1;
2016-09-04 10:50:00;292,00;1200,00;1200,00;0,00;1;
2016-09-04 11:00:00;274,00;1200,00;1200,00;0,00;1;
2016-09-04 11:10:00;274,00;1200,00;1200,00;0,00;1;
2016-09-04 11:20:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 11:30:00;261,00;1200,00;1200,00;0,00;1;
2016-09-04 11:40:00;252,00;1200,00;1200,00;0,00;1;
2016-09-04 11:50:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 12:00:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 12:10:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 12:20:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 12:30:00;229,00;1200,00;1200,00;0,00;1;
2016-09-04 12:40:00;229,00;1200,00;1200,00;0,00;1;
2016-09-04 12:50:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 13:00:00;261,00;1200,00;1200,00;0,00;1;
2016-09-04 13:10:00;342,00;1200,00;1200,00;0,00;1;
2016-09-04 13:20:00;342,00;1200,00;1200,00;0,00;1;
2016-09-04 13:30:00;283,00;1200,00;1200,00;0,00;1;
2016-09-04 13:40:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 13:50:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 14:00:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 14:10:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 14:20:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 14:30:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 14:40:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 14:50:00;229,00;1200,00;1200,00;0,00;1;
2016-09-04 15:00:00;229,00;1200,00;1200,00;0,00;1;
2016-09-04 15:10:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 15:20:00;243,00;1200,00;1200,00;0,00;1;
2016-09-04 15:30:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 15:40:00;297,00;1200,00;1200,00;0,00;1;
2016-09-04 15:50:00;292,00;1200,00;1200,00;0,00;1;
2016-09-04 16:00:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 16:10:00;292,00;1200,00;1200,00;0,00;1;
2016-09-04 16:20:00;283,00;1200,00;1200,00;0,00;1;
2016-09-04 16:30:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 16:40:00;234,00;1200,00;1200,00;0,00;1;
2016-09-04 16:50:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 17:00:00;238,00;1200,00;1200,00;0,00;1;
2016-09-04 17:10:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 17:20:00;252,00;1200,00;1200,00;0,00;1;
2016-09-04 17:30:00;247,00;1200,00;1200,00;0,00;1;
2016-09-04 17:40:00;256,00;1200,00;1200,00;0,00;1;
2016-09-04 17:50:00;252,00;1200,00;1200,00;0,00;1;
2016-09-04 18:00:00;261,00;1200,00;1200,00;0,00;1;
2016-09-04 18:10:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 18:20:00;355,00;1200,00;1200,00;0,00;1;
2016-09-04 18:30:00;346,00;1200,00;1200,00;0,00;1;
2016-09-04 18:40:00;301,00;1200,00;1200,00;0,00;1;
2016-09-04 18:50:00;265,00;1200,00;1200,00;0,00;1;
2016-09-04 19:00:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 19:10:00;274,00;1200,00;1200,00;0,00;1;
2016-09-04 19:20:00;297,00;1200,00;1200,00;0,00;1;
2016-09-04 19:30:00;288,00;1200,00;1200,00;0,00;1;
2016-09-04 19:40:00;279,00;1200,00;1200,00;0,00;1;
2016-09-04 19:50:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 20:00:00;283,00;1200,00;1200,00;0,00;1;
2016-09-04 20:10:00;288,00;1200,00;1200,00;0,00;1;
2016-09-04 20:20:00;337,00;1200,00;1200,00;0,00;1;
2016-09-04 20:30:00;351,00;1200,00;1200,00;0,00;1;
2016-09-04 20:40:00;310,00;1200,00;1200,00;0,00;1;
2016-09-04 20:50:00;292,00;1200,00;1200,00;0,00;1;
2016-09-04 21:00:00;297,00;1200,00;1200,00;0,00;1;
2016-09-04 21:10:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 21:20:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 21:30:00;288,00;1200,00;1200,00;0,00;1;
2016-09-04 21:40:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 21:50:00;274,00;1200,00;1200,00;0,00;1;
2016-09-04 22:00:00;274,00;1200,00;1200,00;0,00;1;
2016-09-04 22:10:00;279,00;1200,00;1200,00;0,00;1;
2016-09-04 22:20:00;270,00;1200,00;1200,00;0,00;1;
2016-09-04 22:30:00;283,00;1600,00;1600,00;0,00;3;
2016-09-04 22:40:00;274,00;1600,00;1600,00;0,00;3;
2016-09-04 22:50:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 23:00:00;342,00;1600,00;1600,00;0,00;3;
2016-09-04 23:10:00;360,00;1600,00;1600,00;0,00;3;
2016-09-04 23:20:00;342,00;1600,00;1600,00;0,00;3;
2016-09-04 23:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-04 23:40:00;261,00;1600,00;1600,00;0,00;3;
2016-09-04 23:50:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 00:00:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 00:10:00;270,00;1600,00;1600,00;0,00;3;
2016-09-05 00:20:00;270,00;1600,00;1600,00;0,00;3;
2016-09-05 00:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-05 00:40:00;261,00;1600,00;1600,00;0,00;3;
2016-09-05 00:50:00;261,00;1600,00;1600,00;0,00;3;
2016-09-05 01:00:00;270,00;1600,00;1600,00;0,00;3;
2016-09-05 01:10:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 01:20:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 01:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-05 01:40:00;301,00;1600,00;1600,00;0,00;3;
2016-09-05 01:50:00;319,00;1600,00;1600,00;0,00;3;
2016-09-05 02:00:00;306,00;1600,00;1600,00;0,00;3;
2016-09-05 02:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-05 02:20:00;301,00;1600,00;1600,00;0,00;3;
2016-09-05 02:30:00;283,00;1600,00;1600,00;0,00;3;
2016-09-05 02:40:00;270,00;1600,00;1600,00;0,00;3;
2016-09-05 02:50:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 03:00:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 03:10:00;261,00;1600,00;1600,00;0,00;3;
2016-09-05 03:20:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 03:30:00;292,00;1600,00;1600,00;0,00;3;
2016-09-05 03:40:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 03:50:00;288,00;1600,00;1600,00;0,00;3;
2016-09-05 04:00:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 04:10:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 04:20:00;288,00;1600,00;1600,00;0,00;3;
2016-09-05 04:30:00;382,00;1600,00;1600,00;0,00;3;
2016-09-05 04:40:00;378,00;1600,00;1600,00;0,00;3;
2016-09-05 04:50:00;378,00;1600,00;1600,00;0,00;3;
2016-09-05 05:00:00;351,00;1600,00;1600,00;0,00;3;
2016-09-05 05:10:00;351,00;1600,00;1600,00;0,00;3;
2016-09-05 05:20:00;360,00;1600,00;1600,00;0,00;3;
2016-09-05 05:30:00;360,00;1600,00;1600,00;0,00;3;
2016-09-05 05:40:00;360,00;1600,00;1600,00;0,00;3;
2016-09-05 05:50:00;382,00;1600,00;1600,00;0,00;3;
2016-09-05 06:00:00;382,00;1600,00;1600,00;0,00;3;
2016-09-05 06:10:00;382,00;1600,00;1600,00;0,00;3;
2016-09-05 06:20:00;391,00;1600,00;1600,00;0,00;3;
2016-09-05 06:30:00;391,00;1200,00;1200,00;0,00;1;
2016-09-05 06:40:00;400,00;1200,00;1200,00;0,00;1;
2016-09-05 06:50:00;477,00;1200,00;1200,00;0,00;1;
2016-09-05 07:00:00;504,00;1200,00;1200,00;0,00;1;
2016-09-05 07:10:00;486,00;1200,00;1200,00;0,00;1;
2016-09-05 07:20:00;459,00;1200,00;1200,00;0,00;1;
2016-09-05 07:30:00;513,00;1200,00;1200,00;0,00;1;
2016-09-05 07:40:00;549,00;1200,00;1200,00;0,00;1;
2016-09-05 07:50:00;513,00;1200,00;1200,00;0,00;1;
2016-09-05 08:00:00;558,00;1200,00;1200,00;0,00;1;
2016-09-05 08:10:00;567,00;1200,00;1200,00;0,00;1;
2016-09-05 08:20:00;576,00;1200,00;1200,00;0,00;1;
2016-09-05 08:30:00;585,00;1200,00;1200,00;0,00;1;
2016-09-05 08:40:00;567,00;1200,00;1200,00;0,00;1;
2016-09-05 08:50:00;589,00;1200,00;1200,00;0,00;1;
2016-09-05 09:00:00;616,00;1000,00;1000,00;0,00;2;
2016-09-05 09:10:00;607,00;1000,00;1000,00;0,00;2;
2016-09-05 09:20:00;616,00;1000,00;1000,00;0,00;2;
2016-09-05 09:30:00;706,00;1000,00;1000,00;0,00;2;
2016-09-05 09:40:00;733,00;1000,00;1000,00;0,00;2;
2016-09-05 09:50:00;702,00;1000,00;1000,00;0,00;2;
2016-09-05 10:00:00;657,00;1000,00;1000,00;0,00;2;
2016-09-05 10:10:00;670,00;1000,00;1000,00;0,00;2;
2016-09-05 10:20:00;666,00;1000,00;1000,00;0,00;2;
2016-09-05 10:30:00;616,00;1000,00;1000,00;0,00;2;
2016-09-05 10:40:00;607,00;1000,00;1000,00;0,00;2;
2016-09-05 10:50:00;603,00;1000,00;1000,00;0,00;2;
2016-09-05 11:00:00;580,00;1000,00;1000,00;0,00;2;
2016-09-05 11:10:00;571,00;1000,00;1000,00;0,00;2;
2016-09-05 11:20:00;612,00;1000,00;1000,00;0,00;2;
2016-09-05 11:30:00;607,00;1000,00;1000,00;0,00;2;
2016-09-05 11:40:00;688,00;1000,00;1000,00;0,00;2;
2016-09-05 11:50:00;675,00;1000,00;1000,00;0,00;2;
2016-09-05 12:00:00;675,00;1000,00;1000,00;0,00;2;
2016-09-05 12:10:00;702,00;1000,00;1000,00;0,00;2;
2016-09-05 12:20:00;679,00;1000,00;1000,00;0,00;2;
2016-09-05 12:30:00;679,00;1200,00;1200,00;0,00;1;
2016-09-05 12:40:00;639,00;1200,00;1200,00;0,00;1;
2016-09-05 12:50:00;603,00;1200,00;1200,00;0,00;1;
2016-09-05 13:00:00;612,00;1200,00;1200,00;0,00;1;
2016-09-05 13:10:00;598,00;1200,00;1200,00;0,00;1;
2016-09-05 13:20:00;585,00;1200,00;1200,00;0,00;1;
2016-09-05 13:30:00;621,00;1200,00;1200,00;0,00;1;
2016-09-05 13:40:00;585,00;1200,00;1200,00;0,00;1;
2016-09-05 13:50:00;535,00;1200,00;1200,00;0,00;1;
2016-09-05 14:00:00;571,00;1200,00;1200,00;0,00;1;
2016-09-05 14:10:00;616,00;1200,00;1200,00;0,00;1;
2016-09-05 14:20:00;612,00;1200,00;1200,00;0,00;1;
2016-09-05 14:30:00;621,00;1200,00;1200,00;0,00;1;
2016-09-05 14:40:00;553,00;1200,00;1200,00;0,00;1;
2016-09-05 14:50:00;526,00;1200,00;1200,00;0,00;1;
2016-09-05 15:00:00;508,00;1200,00;1200,00;0,00;1;
2016-09-05 15:10:00;517,00;1200,00;1200,00;0,00;1;
2016-09-05 15:20:00;540,00;1200,00;1200,00;0,00;1;
2016-09-05 15:30:00;526,00;1200,00;1200,00;0,00;1;
2016-09-05 15:40:00;531,00;1200,00;1200,00;0,00;1;
2016-09-05 15:50:00;526,00;1200,00;1200,00;0,00;1;
2016-09-05 16:00:00;531,00;1200,00;1200,00;0,00;1;
2016-09-05 16:10:00;522,00;1200,00;1200,00;0,00;1;
2016-09-05 16:20:00;589,00;1200,00;1200,00;0,00;1;
2016-09-05 16:30:00;607,00;1200,00;1200,00;0,00;1;
2016-09-05 16:40:00;607,00;1200,00;1200,00;0,00;1;
2016-09-05 16:50:00;576,00;1200,00;1200,00;0,00;1;
2016-09-05 17:00:00;499,00;1200,00;1200,00;0,00;1;
2016-09-05 17:10:00;508,00;1200,00;1200,00;0,00;1;
2016-09-05 17:20:00;522,00;1200,00;1200,00;0,00;1;
2016-09-05 17:30:00;481,00;1200,00;1200,00;0,00;1;
2016-09-05 17:40:00;459,00;1200,00;1200,00;0,00;1;
2016-09-05 17:50:00;472,00;1200,00;1200,00;0,00;1;
2016-09-05 18:00:00;477,00;1200,00;1200,00;0,00;1;
2016-09-05 18:10:00;445,00;1200,00;1200,00;0,00;1;
2016-09-05 18:20:00;441,00;1200,00;1200,00;0,00;1;
2016-09-05 18:30:00;454,00;1200,00;1200,00;0,00;1;
2016-09-05 18:40:00;535,00;1200,00;1200,00;0,00;1;
2016-09-05 18:50:00;472,00;1200,00;1200,00;0,00;1;
2016-09-05 19:00:00;391,00;1000,00;1000,00;0,00;2;
2016-09-05 19:10:00;337,00;1000,00;1000,00;0,00;2;
2016-09-05 19:20:00;333,00;1000,00;1000,00;0,00;2;
2016-09-05 19:30:00;333,00;1000,00;1000,00;0,00;2;
2016-09-05 19:40:00;346,00;1000,00;1000,00;0,00;2;
2016-09-05 19:50:00;315,00;1000,00;1000,00;0,00;2;
2016-09-05 20:00:00;328,00;1000,00;1000,00;0,00;2;
2016-09-05 20:10:00;319,00;1000,00;1000,00;0,00;2;
2016-09-05 20:20:00;324,00;1000,00;1000,00;0,00;2;
2016-09-05 20:30:00;310,00;1200,00;1200,00;0,00;1;
2016-09-05 20:40:00;324,00;1200,00;1200,00;0,00;1;
2016-09-05 20:50:00;319,00;1200,00;1200,00;0,00;1;
2016-09-05 21:00:00;310,00;1200,00;1200,00;0,00;1;
2016-09-05 21:10:00;360,00;1200,00;1200,00;0,00;1;
2016-09-05 21:20:00;351,00;1200,00;1200,00;0,00;1;
2016-09-05 21:30:00;355,00;1200,00;1200,00;0,00;1;
2016-09-05 21:40:00;337,00;1200,00;1200,00;0,00;1;
2016-09-05 21:50:00;337,00;1200,00;1200,00;0,00;1;
2016-09-05 22:00:00;283,00;1200,00;1200,00;0,00;1;
2016-09-05 22:10:00;288,00;1200,00;1200,00;0,00;1;
2016-09-05 22:20:00;274,00;1200,00;1200,00;0,00;1;
2016-09-05 22:30:00;292,00;1600,00;1600,00;0,00;3;
2016-09-05 22:40:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 22:50:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 23:00:00;274,00;1600,00;1600,00;0,00;3;
2016-09-05 23:10:00;261,00;1600,00;1600,00;0,00;3;
2016-09-05 23:20:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 23:30:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 23:40:00;265,00;1600,00;1600,00;0,00;3;
2016-09-05 23:50:00;333,00;1600,00;1600,00;0,00;3;
2016-09-06 00:00:00;355,00;1600,00;1600,00;0,00;3;
2016-09-06 00:10:00;346,00;1600,00;1600,00;0,00;3;
2016-09-06 00:20:00;261,00;1600,00;1600,00;0,00;3;
2016-09-06 00:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-06 00:40:00;270,00;1600,00;1600,00;0,00;3;
2016-09-06 00:50:00;261,00;1600,00;1600,00;0,00;3;
2016-09-06 01:00:00;265,00;1600,00;1600,00;0,00;3;
2016-09-06 01:10:00;256,00;1600,00;1600,00;0,00;3;
2016-09-06 01:20:00;261,00;1600,00;1600,00;0,00;3;
2016-09-06 01:30:00;270,00;1600,00;1600,00;0,00;3;
2016-09-06 01:40:00;274,00;1600,00;1600,00;0,00;3;
2016-09-06 01:50:00;270,00;1600,00;1600,00;0,00;3;
2016-09-06 02:00:00;265,00;1600,00;1600,00;0,00;3;
2016-09-06 02:10:00;261,00;1600,00;1600,00;0,00;3;
2016-09-06 02:20:00;261,00;1600,00;1600,00;0,00;3;
2016-09-06 02:30:00;315,00;1600,00;1600,00;0,00;3;
2016-09-06 02:40:00;324,00;1600,00;1600,00;0,00;3;
2016-09-06 02:50:00;301,00;1600,00;1600,00;0,00;3;
2016-09-06 03:00:00;288,00;1600,00;1600,00;0,00;3;
2016-09-06 03:10:00;292,00;1600,00;1600,00;0,00;3;
2016-09-06 03:20:00;270,00;1600,00;1600,00;0,00;3;
2016-09-06 03:30:00;283,00;1600,00;1600,00;0,00;3;
2016-09-06 03:40:00;279,00;1600,00;1600,00;0,00;3;
2016-09-06 03:50:00;274,00;1600,00;1600,00;0,00;3;
2016-09-06 04:00:00;283,00;1600,00;1600,00;0,00;3;
2016-09-06 04:10:00;270,00;1600,00;1600,00;0,00;3;
2016-09-06 04:20:00;274,00;1600,00;1600,00;0,00;3;
2016-09-06 04:30:00;283,00;1600,00;1600,00;0,00;3;
2016-09-06 04:40:00;283,00;1600,00;1600,00;0,00;3;
2016-09-06 04:50:00;306,00;1600,00;1600,00;0,00;3;
2016-09-06 05:00:00;360,00;1600,00;1600,00;0,00;3;
2016-09-06 05:10:00;400,00;1600,00;1600,00;0,00;3;
2016-09-06 05:20:00;450,00;1600,00;1600,00;0,00;3;
2016-09-06 05:30:00;445,00;1600,00;1600,00;0,00;3;
2016-09-06 05:40:00;396,00;1600,00;1600,00;0,00;3;
2016-09-06 05:50:00;400,00;1600,00;1600,00;0,00;3;
2016-09-06 06:00:00;396,00;1600,00;1600,00;0,00;3;
2016-09-06 06:10:00;409,00;1600,00;1600,00;0,00;3;
2016-09-06 06:20:00;391,00;1600,00;1600,00;0,00;3;
2016-09-06 06:30:00;396,00;1200,00;1200,00;0,00;1;
2016-09-06 06:40:00;423,00;1200,00;1200,00;0,00;1;
2016-09-06 06:50:00;427,00;1200,00;1200,00;0,00;1;
2016-09-06 07:00:00;441,00;1200,00;1200,00;0,00;1;
2016-09-06 07:10:00;468,00;1200,00;1200,00;0,00;1;
2016-09-06 07:20:00;495,00;1200,00;1200,00;0,00;1;
2016-09-06 07:30:00;549,00;1200,00;1200,00;0,00;1;
2016-09-06 07:40:00;585,00;1200,00;1200,00;0,00;1;
2016-09-06 07:50:00;634,00;1200,00;1200,00;0,00;1;
2016-09-06 08:00:00;603,00;1200,00;1200,00;0,00;1;
2016-09-06 08:10:00;625,00;1200,00;1200,00;0,00;1;
2016-09-06 08:20:00;621,00;1200,00;1200,00;0,00;1;
2016-09-06 08:30:00;652,00;1200,00;1200,00;0,00;1;
2016-09-06 08:40:00;630,00;1200,00;1200,00;0,00;1;
2016-09-06 08:50:00;643,00;1200,00;1200,00;0,00;1;
2016-09-06 09:00:00;612,00;1000,00;1000,00;0,00;2;
2016-09-06 09:10:00;625,00;1000,00;1000,00;0,00;2;
2016-09-06 09:20:00;585,00;1000,00;1000,00;0,00;2;
2016-09-06 09:30:00;580,00;1000,00;1000,00;0,00;2;
2016-09-06 09:40:00;589,00;1000,00;1000,00;0,00;2;
2016-09-06 09:50:00;585,00;1000,00;1000,00;0,00;2;
2016-09-06 10:00:00;598,00;1000,00;1000,00;0,00;2;
2016-09-06 10:10:00;729,00;1000,00;1000,00;0,00;2;
2016-09-06 10:20:00;765,00;1000,00;1000,00;0,00;2;
2016-09-06 10:30:00;688,00;1000,00;1000,00;0,00;2;
2016-09-06 10:40:00;616,00;1000,00;1000,00;0,00;2;
2016-09-06 10:50:00;585,00;1000,00;1000,00;0,00;2;
2016-09-06 11:00:00;612,00;1000,00;1000,00;0,00;2;
2016-09-06 11:10:00;643,00;1000,00;1000,00;0,00;2;
2016-09-06 11:20:00;621,00;1000,00;1000,00;0,00;2;
2016-09-06 11:30:00;634,00;1000,00;1000,00;0,00;2;
2016-09-06 11:40:00;616,00;1000,00;1000,00;0,00;2;
2016-09-06 11:50:00;643,00;1000,00;1000,00;0,00;2;
2016-09-06 12:00:00;630,00;1000,00;1000,00;0,00;2;
2016-09-06 12:10:00;693,00;1000,00;1000,00;0,00;2;
2016-09-06 12:20:00;729,00;1000,00;1000,00;0,00;2;
2016-09-06 12:30:00;724,00;1200,00;1200,00;0,00;1;
2016-09-06 12:40:00;706,00;1200,00;1200,00;0,00;1;
2016-09-06 12:50:00;666,00;1200,00;1200,00;0,00;1;
2016-09-06 13:00:00;697,00;1200,00;1200,00;0,00;1;
2016-09-06 13:10:00;706,00;1200,00;1200,00;0,00;1;
2016-09-06 13:20:00;679,00;1200,00;1200,00;0,00;1;
2016-09-06 13:30:00;652,00;1200,00;1200,00;0,00;1;
2016-09-06 13:40:00;648,00;1200,00;1200,00;0,00;1;
2016-09-06 13:50:00;630,00;1200,00;1200,00;0,00;1;
2016-09-06 14:00:00;607,00;1200,00;1200,00;0,00;1;
2016-09-06 14:10:00;598,00;1200,00;1200,00;0,00;1;
2016-09-06 14:20:00;630,00;1200,00;1200,00;0,00;1;
2016-09-06 14:30:00;625,00;1200,00;1200,00;0,00;1;
2016-09-06 14:40:00;657,00;1200,00;1200,00;0,00;1;
2016-09-06 14:50:00;702,00;1200,00;1200,00;0,00;1;
2016-09-06 15:00:00;697,00;1200,00;1200,00;0,00;1;
2016-09-06 15:10:00;625,00;1200,00;1200,00;0,00;1;
2016-09-06 15:20:00;594,00;1200,00;1200,00;0,00;1;
2016-09-06 15:30:00;571,00;1200,00;1200,00;0,00;1;
2016-09-06 15:40:00;589,00;1200,00;1200,00;0,00;1;
2016-09-06 15:50:00;567,00;1200,00;1200,00;0,00;1;
2016-09-06 16:00:00;531,00;1200,00;1200,00;0,00;1;
2016-09-06 16:10:00;526,00;1200,00;1200,00;0,00;1;
2016-09-06 16:20:00;549,00;1200,00;1200,00;0,00;1;
2016-09-06 16:30:00;549,00;1200,00;1200,00;0,00;1;
